price_15;price_25;Marcas;Crystal (Linha);Sim;Tizen;Amazon Prime Video;Globoplay;Netflix;Youtube;Acesso Internet;Assistente Pessoal;Controle com Comando de Voz;Grava Programacao;HDR;Conversor Digital Integrado e Interativo (DTVi);LED;Tamanho da Tela;4K;Frequencia_Nativa;Bluetooth;Tecnologia DLNA;Wi-Fi integrado;Espelhamento de Tela;HDMI;LAN (Rede);USB;3 HDMI;Altura com base;Altura sem base;Largura;Profundidade com base;Profundidade sem base;ThinQ AI (Linha);WebOS;Conversor Digital Integrado;Facebook;OLED;Design da Tela;4 HDMI;Linha;Android;Controle por Smartphone;Android TV (Linha);Controle com Função Mouse;Função Estádio;Nano Cristal;IPS (In Plane Switching);2 HDMI;Picture in Picture(PiP);QLED;Frequência Máxima;ConnectShare;Slim;Saphi;Disney Plus;Tela Plana;Neo QLED;Roku;Sistema Operacional;The Frame (Linha);One Connect;PC;Série 6600 (Linha);VA (Vertically Aligned);Suporte para Controle por Movimento;Q80 (Linha);HDMI 2,1;HDMI 2,0;Série 6 (Linha);Ultra Slim;The Sero (Linha);Linux;Cartão de Memória;Vidaa;Fone de Ouvido P2;The Serif (Linha);NFC;Full HD;HD;Suporte para Wi-Fi;8K;LCD;Super Slim;Spotify;Série 5100 (Linha);Potência (RMS);Série 3000 (Linha);Smart TV;1 HDMI;Resolução de Imagem;Aquos (Linha)
1559;1474;TCL (Marca);0;1;0;0;1;1;1;1;0;1;0;1;1;1;32;0;60;1;1;1;0;1;1;1;0;48,1;43,2;73,2;17,2;7,9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1889,03;1870,53;TCL (Marca);0;1;0;1;1;1;1;1;1;1;0;1;0;1;40;0;60;1;0;1;0;1;1;1;0;0;52;90,2;0;7,6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2085;1981,57;TCL (Marca);0;1;0;0;1;1;1;1;0;1;1;1;1;1;40;0;60;1;1;1;0;1;1;1;0;57,7;51,9;90,5;18,5;7,6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2184,05;2191,53;TCL (Marca);0;1;0;1;1;1;1;1;1;0;0;0;0;1;43;1;60;1;0;1;1;1;1;1;1;0;0;97;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994,05;1899;TCL (Marca);0;1;0;0;1;1;1;1;0;1;0;1;1;1;43;0;60;1;1;1;0;1;1;1;0;62,2;56,8;97;18,4;7,7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2378,99;2374,05;TCL (Marca);0;1;0;0;0;1;1;1;1;1;0;1;0;1;50;1;60;1;0;1;0;1;1;1;1;77;0;127;12,4;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2908,76;2625,52;TCL (Marca);0;1;0;1;1;1;1;1;1;0;1;1;0;1;50;1;60;1;0;1;1;1;1;1;1;70,2;65,8;111,3;26,7;7,6;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2798,99;2733,54;TCL (Marca);0;1;0;1;1;1;1;1;1;0;1;1;0;1;55;1;60;1;0;1;1;1;1;1;1;76,7;71,7;122,7;35,1;7,8;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3894,05;3989,05;TCL (Marca);0;1;0;1;1;1;1;1;1;0;1;1;0;1;65;1;60;1;0;1;1;1;1;1;1;88,8;83,8;144,4;35,1;7,9;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4603,4;4157,91;TCL (Marca);0;1;0;0;1;1;1;1;1;1;1;1;1;1;65;1;60;1;0;1;1;1;1;1;1;89,7;84;145,6;26,4;7,4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3346,75;3266,53;TCL (Marca);0;1;0;1;1;1;1;1;1;1;0;1;0;0;55;1;60;1;0;1;0;1;0;1;1;0;87,5;140;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4804,52;4874,02;TCL (Marca);0;1;0;1;1;1;1;1;1;0;0;1;0;0;65;1;60;1;0;1;0;1;0;1;1;100;0;164,5;19;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;599;Tomate (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
;586;Tomate (Marca);0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
;817,44;Tomate (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;1;0;1;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
;655,59;Tomate (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
;1600,89;Toshiba (Marca);0;1;0;1;0;1;1;1;0;0;0;0;0;1;32;0;60;1;0;1;1;1;1;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4136,98;4136,98;Toshiba (Marca);0;1;0;1;0;1;1;1;0;0;0;0;0;1;55;1;60;1;0;1;0;1;0;1;1;0;0;123;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4685,9;4879,7;Toshiba (Marca);0;1;0;0;0;1;1;1;0;0;0;0;0;1;65;1;60;1;0;1;0;1;0;1;1;0;0;144;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4949;5099;Toshiba (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;0;65;1;60;1;0;1;1;0;1;1;1;90,4;83,5;144,7;29,4;7,9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;2478,45;Toshiba (Marca);0;1;0;1;0;1;1;1;0;0;0;1;1;1;43;0;60;0;0;1;0;0;1;1;0;60,6;55,8;95,5;20;8,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
;3644,4;Toshiba (Marca);0;1;0;1;0;1;1;1;1;0;0;1;1;1;55;1;60;1;0;1;1;1;1;1;1;75,8;71,1;123,3;23,6;7,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5828,94;5956,42;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;1;65;1;60;1;0;1;1;1;0;1;1;91,4;85;146,3;26,9;8,7;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7199,9;7199,9;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;1;70;1;60;1;0;1;1;1;0;1;1;98,4;91,3;157,8;29,7;9,1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5651,52;5443,57;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;1;75;1;60;1;0;1;1;1;0;1;0;102,7;96,4;167,8;36,2;5,99;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10798,9;9507,26;LG (Marca);0;1;0;1;1;1;1;1;1;1;1;1;0;1;82;1;120;1;0;1;1;1;0;1;0;112,8;106,8;185;33,3;8,9;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11874,05;12436,52;LG (Marca);0;1;0;1;0;1;0;1;1;0;0;1;0;1;82;1;120;1;0;1;1;1;0;1;0;111,6;105,2;183,5;36,2;5,99;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6537,8;4358,9;LG (Marca);0;1;0;1;0;1;0;1;1;1;0;1;0;0;55;0;60;1;0;1;1;1;0;1;0;78,1;71,6;123,3;25,7;4,55;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5249,45;6078,82;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;0;65;1;60;1;0;1;1;1;1;1;0;91;84;145,1;32,4;6,4;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5649;5737,45;LG (Marca);0;1;0;1;1;1;1;1;1;0;0;1;0;0;65;1;120;0;0;1;1;1;0;1;0;90,6;83,9;145,2;29,5;4,43;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6674,49;6999,99;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;0;65;1;120;1;0;1;1;1;1;1;0;91;84;145,1;32,4;6,4;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10949,49;9999,9;LG (Marca);0;1;0;1;0;1;0;1;1;1;0;1;0;0;65;0;60;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6649,52;6732,28;LG (Marca);0;1;0;1;0;1;0;1;1;1;0;1;0;0;75;1;60;1;0;1;1;1;0;1;1;102,7;96,4;167,8;36,2;5,99;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8627,02;7099;LG (Marca);0;1;0;1;0;1;0;1;1;1;0;1;0;0;75;1;60;1;0;1;1;1;0;1;0;102,9;96,4;167,5;35,9;4,45;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8999;8999;LG (Marca);0;1;0;0;0;1;1;0;1;1;0;1;0;0;65;1;120;1;0;1;1;1;1;1;0;90,1;83;144,9;32;4,7;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8179,02;8553,26;LG (Marca);0;1;0;1;0;1;0;1;1;1;0;1;0;0;65;1;60;1;0;0;1;1;0;1;1;89,1;83;144,9;27;4,69;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8609,02;8253,12;LG (Marca);0;1;0;1;0;1;1;1;1;0;0;1;0;0;65;1;120;1;0;1;1;1;0;1;0;86,2;83;144,9;25,1;4,69;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13014,05;13014,05;LG (Marca);0;1;0;0;0;1;1;1;1;1;1;1;0;0;65;1;120;1;0;1;1;1;1;1;0;88,1;83,1;144,9;23;20;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8524,02;8549,05;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;1;0;65;1;120;1;0;1;1;1;1;1;0;86,2;83;144,9;25,1;4,6;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10694,5;10796,63;LG (Marca);0;1;0;1;0;1;1;1;1;1;0;1;0;0;65;1;120;1;0;1;1;1;0;1;0;0;83;144,6;0;1,9;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5599,9;5520,93;Philco (Marca);0;1;0;0;0;1;1;1;0;0;0;0;0;1;65;1;60;0;0;1;0;1;1;1;1;89,2;83,6;145,6;30,8;7,6;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6499,9;6499,9;Philco (Marca);0;1;0;0;0;0;1;1;0;0;0;0;1;1;65;1;60;0;0;1;0;1;0;1;1;90;84;146;28,2;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5999,9;5999,9;Philco (Marca);0;1;0;0;0;1;0;0;0;0;0;0;0;1;65;1;60;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9799,9;9799,9;Philco (Marca);0;1;0;0;0;1;1;0;0;0;0;0;0;1;70;1;60;0;0;1;0;1;1;1;1;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12959,9;9417,94;Philco (Marca);0;1;0;1;1;1;1;1;1;0;0;1;0;1;75;1;60;0;0;1;0;1;0;1;0;96,3;0;167,9;6,5;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9999,9;9999,9;Philco (Marca);0;1;0;0;0;1;1;0;0;0;0;0;0;1;75;1;60;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9799,9;9799,9;Philco (Marca);0;1;0;1;1;1;1;1;0;0;0;0;0;1;75;1;60;0;0;1;0;1;1;1;0;0;97,3;168;0;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5847;5971,47;Samsung (Marca);0;1;1;1;0;1;1;1;0;0;0;1;0;1;50;1;0;1;0;1;1;1;1;1;0;71,3;64,4;111,6;24,9;5,9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10999,9;11079,9;Samsung (Marca);0;1;1;0;0;1;1;1;0;1;1;1;0;1;65;1;120;1;1;1;0;1;1;1;0;91,3;83,4;144,5;28,9;5,4;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;240;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6324;6199;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;65;1;60;1;1;1;1;1;1;1;1;89,7;83,2;145,1;29;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5587,06;5587,06;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;1;1;1;65;1;60;1;1;1;1;1;1;1;0;90,5;83;144,9;28,3;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7504,05;7899;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;0;1;1;1;65;1;60;1;1;1;1;1;1;1;1;90,6;83;144,9;28,2;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6418,93;6099;Samsung (Marca);1;1;1;1;0;1;1;1;1;1;0;1;1;1;75;1;60;1;1;1;1;1;1;1;1;104,7;95,8;167,3;34,1;5,9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7299,45;7449,48;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;75;1;60;1;0;1;0;1;1;1;1;100,34;96,03;167,67;33,22;26,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7651,94;7249,49;Samsung (Marca);1;1;1;1;1;1;1;0;0;0;0;1;0;1;75;1;60;1;0;1;0;1;0;1;0;104,3;95,8;167,3;33,9;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11653,19;;Samsung (Marca);0;1;1;0;0;1;1;1;0;0;0;1;0;1;75;1;60;0;1;1;0;1;1;1;1;105,2;97,1;168,8;38,4;6,6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8848,24;8881,11;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;0;1;0;1;82;1;60;1;1;1;1;1;1;1;1;114,8;104,5;182,9;39,2;5,9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11424,02;10949,45;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;85;1;60;1;1;1;1;1;1;1;1;113,15;108,61;190,09;39,47;2,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5699;5699;Samsung (Marca);0;1;1;0;0;0;0;1;1;1;1;1;1;0;50;1;120;1;1;1;1;1;1;1;0;70,89;64,49;111,4;22,26;2,69;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9909;9499,05;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;76,8;70,6;122,7;23,5;2,6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;240;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9058,99;9499,05;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;65;1;120;1;1;1;1;1;1;1;0;89,11;82,93;144,63;29;26,9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12226,52;10899;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;65;1;120;1;1;1;1;1;1;1;0;89,14;82,93;144,63;28,54;2,69;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;240;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;15799,49;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;65;0;60;1;1;1;1;1;1;1;0;89,74;82,84;144,3;30;1,78;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;70;0;0;0;0;0
7799;8399,99;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;43;1;60;1;1;1;1;1;0;1;1;122,8;120;56,4;32,7;8,3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9149;9149;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;79,4;70,5;122,7;23,5;3,4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;240;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12499;12499;Samsung (Marca);0;1;1;0;0;0;0;1;1;0;0;1;0;0;55;1;120;1;0;1;1;1;0;1;0;123,7;74,8;125,4;48,2;22,1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
